 #T, X, V, P, T, V, E
   0.0000000000000000       0.50000000000000000        0.0000000000000000        5000.0000000000000        2500.0000000000000        0.0000000000000000        2500.0000000000000     
 #T, X, V, P, T, V, E
   9.9999997473787516E-005  0.49000066690590421       0.99986662326679210        4998.0002667534673        2499.0001333767336       0.99986662326679210        2500.0000000000005     
 #T, X, V, P, T, V, E
   1.9999999494757503E-004  0.48000533341152130        3.9978669198442662        4992.0042661603120        2496.0021330801560        3.9978669198442662        2500.0000000000005     
 #T, X, V, P, T, V, E
   2.9999999242136255E-004  0.47001799751677775        8.9892047290394501        4982.0215905419209        2491.0107952709604        8.9892047290394501        2500.0000000000000     
 #T, X, V, P, T, V, E
   3.9999998989515007E-004  0.46004265402266686        15.965894975523007        4968.0682100489548        2484.0341050244774        15.965894975523007        2500.0000000000005     
 #T, X, V, P, T, V, E
   4.9999998736893758E-004  0.45008329293338190        24.916776443745619        4950.1664471125086        2475.0832235562543        24.916776443745619        2500.0000000000000     
 #T, X, V, P, T, V, E
   5.9999998484272510E-004  0.44014389786036767        35.827529633500980        4928.3449407329981        2464.1724703664991        35.827529633500980        2500.0000000000000     
 #T, X, V, P, T, V, E
   6.9999998231651261E-004  0.43022844442892899        48.680699668070503        4902.6386006638595        2451.3193003319298        48.680699668070503        2500.0000000000005     
 #T, X, V, P, T, V, E
   7.9999997979030013E-004  0.42034089868803376        63.455724218301022        4873.0885515633991        2436.5442757816995        63.455724218301022        2500.0000000000005     
 #T, X, V, P, T, V, E
   8.9999997726408765E-004  0.41048521552394635        80.128966397943358        4839.7420672041144        2419.8710336020572        80.128966397943358        2500.0000000000005     
 #T, X, V, P, T, V, E
   9.9999997473787516E-004  0.40066533707832586        98.673752577626232        4802.6524948447468        2401.3262474223734        98.673752577626232        2499.9999999999995     
 #T, X, V, P, T, V, E
   1.0999999722116627E-003  0.39088519117142212        119.06041505697098        4761.8791698860578        2380.9395849430289        119.06041505697098        2500.0000000000000     
 #T, X, V, P, T, V, E
   1.1999999696854502E-003  0.38114868973100008        141.25633952658086        4717.4873209468378        2358.7436604734189        141.25633952658086        2500.0000000000000     
 #T, X, V, P, T, V, E
   1.2999999671592377E-003  0.37145972722762083        165.22601724397643        4669.5479655120480        2334.7739827560240        165.22601724397643        2500.0000000000005     
 #T, X, V, P, T, V, E
   1.3999999646330252E-003  0.36182217911690551        190.93110184000543        4618.1377963199884        2309.0688981599942        190.93110184000543        2499.9999999999995     
 #T, X, V, P, T, V, E
   1.4999999621068127E-003  0.35223990028940466        218.33047066485076        4563.3390586702990        2281.6695293351495        218.33047066485076        2500.0000000000005     
 #T, X, V, P, T, V, E
   1.5999999595806003E-003  0.34271672352869376        247.38029057549355        4505.2394188490125        2252.6197094245063        247.38029057549355        2500.0000000000000     
 #T, X, V, P, T, V, E
   1.6999999570543878E-003  0.33325645797831049        278.03408805938938        4443.9318238812220        2221.9659119406110        278.03408805938938        2500.0000000000005     
 #T, X, V, P, T, V, E
   1.7999999545281753E-003  0.32386288761814869        310.24282358216919        4379.5143528356621        2189.7571764178310        310.24282358216919        2500.0000000000000     
 #T, X, V, P, T, V, E
   1.8999999520019628E-003  0.31453976975091669        343.95497004043000        4312.0900599191400        2156.0450299595700        343.95497004043000        2500.0000000000000     
 #T, X, V, P, T, V, E
   1.9999999494757503E-003  0.30529083349926633        379.11659519410426        4241.7668096117914        2120.8834048058957        379.11659519410426        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.0999999469495378E-003  0.29611977831419400        415.67144794653399        4168.6571041069328        2084.3285520534664        415.67144794653399        2500.0000000000005     
 #T, X, V, P, T, V, E
   2.1999999444233254E-003  0.28703027249530910        453.56104833422296        4092.8779033315541        2046.4389516657770        453.56104833422296        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.2999999418971129E-003  0.27802595172356387        492.72478108229598        4014.5504378354080        2007.2752189177040        492.72478108229598        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.3999999393709004E-003  0.26911041760702892        533.09999257600589        3933.8000148479882        1966.9000074239941        533.09999257600589        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.4999999368446879E-003  0.26028723624029859        574.62209109314415        3850.7558178137119        1925.3779089068560        574.62209109314415        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.5999999343184754E-003  0.25155993677810040        617.22465013701469        3765.5506997259704        1882.7753498629852        617.22465013701469        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.6999999317922629E-003  0.24293201002368031        660.83951470465195        3678.3209705906966        1839.1604852953483        660.83951470465195        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.7999999292660505E-003  0.23440690703252837        705.39691032028031        3589.2061793594389        1794.6030896797195        705.39691032028031        2500.0000000000000     
 #T, X, V, P, T, V, E
   2.8999999267398380E-003  0.22598803773200221        750.82555465958637        3498.3488906808266        1749.1744453404133        750.82555465958637        2499.9999999999995     
 #T, X, V, P, T, V, E
   2.9999999242136255E-003  0.21767876955740179        797.05277158622653        3405.8944568275465        1702.9472284137732        797.05277158622653        2500.0000000000000     
 #T, X, V, P, T, V, E
   3.0999999216874130E-003  0.20948242610504025        844.00460741813401        3311.9907851637322        1655.9953925818661        844.00460741813401        2500.0000000000000     
 #T, X, V, P, T, V, E
   3.1999999191612005E-003  0.20140228580284986        891.60594923762960        3216.7881015247408        1608.3940507623704        891.60594923762960        2500.0000000000000     
 #T, X, V, P, T, V, E
   3.2999999166349880E-003  0.19344158059905436        939.78064505606085        3120.4387098878778        1560.2193549439389        939.78064505606085        2500.0000000000000     
 #T, X, V, P, T, V, E
   3.3999999141087756E-003  0.18560349466943310        988.45162564073178        3023.0967487185371        1511.5483743592686        988.45162564073178        2500.0000000000005     
 #T, X, V, P, T, V, E
