                  440   1.6601562500000000E-002  -4.8828125000000000E-003
                  445   4.8828125000000000E-004   3.0273437500000000E-002
                  450   7.3242187500000000E-003   5.7617187500000000E-002
                  455   9.7656250000000000E-003   3.0273437500000000E-002
                  460   6.3476562500000000E-003   4.8828125000000000E-002
                  465   2.0507812500000000E-002   5.9570312500000000E-002
                  470   6.8359375000000000E-003   7.2265625000000000E-002
                  475   5.3710937500000000E-003   2.5390625000000000E-002
                  480   1.4648437500000000E-003   4.6875000000000000E-002
                  485   2.5878906250000000E-002   7.3242187500000000E-002
                  490   1.3671875000000000E-002   8.7890625000000000E-003
                  495   1.9531250000000000E-003   7.6171875000000000E-002
                  500   2.8808593750000000E-002   5.0781250000000000E-002
                  505   1.9531250000000000E-003   3.9062500000000000E-002
                  510   4.3945312500000000E-003   7.0312500000000000E-002
                  515   1.4160156250000000E-002   1.0742187500000000E-002
                  520   4.8828125000000000E-003   5.6640625000000000E-002
                  525   4.5898437500000000E-002   1.8554687500000000E-002
                  530   2.9296875000000000E-003   4.8828125000000000E-003
                  535   1.0253906250000000E-002   3.8085937500000000E-002
                  540   1.5625000000000000E-002   7.1289062500000000E-002
                  545   1.2695312500000000E-002   4.1992187500000000E-002
                  550   5.8593750000000000E-003   6.4453125000000000E-002
                  555   1.5625000000000000E-002   5.3710937500000000E-002
                  560   5.8593750000000000E-003   5.5664062500000000E-002
                  565   7.8125000000000000E-003   3.3203125000000000E-002
                  570   2.2460937500000000E-002   3.0273437500000000E-002
                  575   1.9531250000000000E-003   3.3203125000000000E-002
                  580   1.0742187500000000E-002   9.2773437500000000E-002
                  585   2.4414062500000000E-003   3.6132812500000000E-002
                  590   8.3007812500000000E-003   5.0781250000000000E-002
                  595   1.7089843750000000E-002   5.5664062500000000E-002
                  600   2.0019531250000000E-002   3.4179687500000000E-002
                  605   2.4902343750000000E-002   4.0039062500000000E-002
                  610   4.8828125000000000E-003   2.4414062500000000E-002
                  615   9.2773437500000000E-003   3.5156250000000000E-002
                  620   6.8359375000000000E-003   4.1015625000000000E-002
