                    0   7.3242187500000000E-003  -2.3437500000000000E-002
                    5   5.1269531250000000E-002 -0.57617187500000000     
                   10   9.6191406250000000E-002 -0.97558593750000000     
                   15  0.11962890625000000       -1.2021484375000000     
                   20  0.17187500000000000       -1.3388671875000000     
                   25  0.21484375000000000       -1.4541015625000000     
                   30  0.23437500000000000       -1.5156250000000000     
                   35  0.26318359375000000       -1.5566406250000000     
                   40  0.28955078125000000       -1.6210937500000000     
                   45  0.29931640625000000       -1.6435546875000000     
                   50  0.31982421875000000       -1.6621093750000000     
                   55  0.32910156250000000       -1.6425781250000000     
                   60  0.34326171875000000       -1.6796875000000000     
                   65  0.35400390625000000       -1.6826171875000000     
                   70  0.36474609375000000       -1.7275390625000000     
                   75  0.35400390625000000       -1.7255859375000000     
                   80  0.36914062500000000       -1.7412109375000000     
                   85  0.37500000000000000       -1.7373046875000000     
                   90  0.38964843750000000       -1.7148437500000000     
                   95  0.41748046875000000       -1.7421875000000000     
                  100  0.42529296875000000       -1.7568359375000000     
                  105  0.42822265625000000       -1.7548828125000000     
                  110  0.43359375000000000       -1.7539062500000000     
                  115  0.46093750000000000       -1.7763671875000000     
                  120  0.47412109375000000       -1.7763671875000000     
                  125  0.47802734375000000       -1.7871093750000000     
                  130  0.48339843750000000       -1.7939453125000000     
                  135  0.48925781250000000       -1.8027343750000000     
                  140  0.50878906250000000       -1.8349609375000000     
                  145  0.51416015625000000       -1.8291015625000000     
                  150  0.54052734375000000       -1.8222656250000000     
                  155  0.56494140625000000       -1.8271484375000000     
                  160  0.56835937500000000       -1.8330078125000000     
                  165  0.58496093750000000       -1.8427734375000000     
                  170  0.58691406250000000       -1.8476562500000000     
                  175  0.59033203125000000       -1.8398437500000000     
                  180  0.59863281250000000       -1.8486328125000000     
                  185  0.60791015625000000       -1.8603515625000000     
                  190  0.61083984375000000       -1.8515625000000000     
                  195  0.61474609375000000       -1.8496093750000000     
                  200  0.62646484375000000       -1.8779296875000000     
                  205  0.62744140625000000       -1.8642578125000000     
                  210  0.63427734375000000       -1.8779296875000000     
                  215  0.63916015625000000       -1.8603515625000000     
                  220  0.64941406250000000       -1.8828125000000000     
                  225  0.66162109375000000       -1.8710937500000000     
                  230  0.67187500000000000       -1.8701171875000000     
                  235  0.67773437500000000       -1.8847656250000000     
                  240  0.69042968750000000       -1.8925781250000000     
                  245  0.70068359375000000       -1.8759765625000000     
                  250  0.70849609375000000       -1.8857421875000000     
                  255  0.71386718750000000       -1.8828125000000000     
                  260  0.73437500000000000       -1.8867187500000000     
                  265  0.74218750000000000       -1.8925781250000000     
                  270  0.75683593750000000       -1.9013671875000000     
                  275  0.76025390625000000       -1.8964843750000000     
                  280  0.76708984375000000       -1.9130859375000000     
                  285  0.78173828125000000       -1.8964843750000000     
                  290  0.78857421875000000       -1.9140625000000000     
                  295  0.80908203125000000       -1.9228515625000000     
                  300  0.81933593750000000       -1.9072265625000000     
                  305  0.82812500000000000       -1.9140625000000000     
                  310  0.83203125000000000       -1.9169921875000000     
                  315  0.84228515625000000       -1.9150390625000000     
                  320  0.85742187500000000       -1.9199218750000000     
                  325  0.86718750000000000       -1.9365234375000000     
                  330  0.87011718750000000       -1.9306640625000000     
                  335  0.88134765625000000       -1.9394531250000000     
                  340  0.89160156250000000       -1.9433593750000000     
                  345  0.90917968750000000       -1.9521484375000000     
                  350  0.91455078125000000       -1.9609375000000000     
                  355  0.91992187500000000       -1.9482421875000000     
                  360  0.92822265625000000       -1.9541015625000000     
                  365  0.92871093750000000       -1.9609375000000000     
                  370  0.93603515625000000       -1.9531250000000000     
                  375  0.94482421875000000       -1.9560546875000000     
                  380  0.95312500000000000       -1.9667968750000000     
                  385  0.95849609375000000       -1.9707031250000000     
                  390  0.96386718750000000       -1.9658203125000000     
                  395  0.97119140625000000       -1.9746093750000000     
                  400  0.97607421875000000       -1.9765625000000000     
                  405  0.97802734375000000       -1.9785156250000000     
                  410  0.98339843750000000       -1.9785156250000000     
                  415  0.98583984375000000       -1.9833984375000000     
                  420  0.99072265625000000       -1.9843750000000000     
                  425  0.99462890625000000       -1.9882812500000000     
                  430   1.0000000000000000       -2.0000000000000000     
                  435   1.0000000000000000       -2.0000000000000000     
                  440   1.0000000000000000       -2.0000000000000000     
                  445   1.0000000000000000       -2.0000000000000000     
                  450   1.0000000000000000       -2.0000000000000000     
                  455   1.0000000000000000       -2.0000000000000000     
                  460   1.0000000000000000       -2.0000000000000000     
                  465   1.0000000000000000       -2.0000000000000000     
                  470   1.0000000000000000       -2.0000000000000000     
                  475   1.0000000000000000       -2.0000000000000000     
                  480   1.0000000000000000       -2.0000000000000000     
                  485   1.0000000000000000       -2.0000000000000000     
                  490   1.0000000000000000       -2.0000000000000000     
                  495   1.0000000000000000       -2.0000000000000000     
                  500   1.0000000000000000       -2.0000000000000000     
                  505   1.0000000000000000       -2.0000000000000000     
                  510   1.0000000000000000       -2.0000000000000000     
                  515   1.0000000000000000       -2.0000000000000000     
                  520   1.0000000000000000       -2.0000000000000000     
                  525   1.0000000000000000       -2.0000000000000000     
                  530   1.0000000000000000       -2.0000000000000000     
                  535   1.0000000000000000       -2.0000000000000000     
                  540   1.0000000000000000       -2.0000000000000000     
                  545   1.0000000000000000       -2.0000000000000000     
                  550   1.0000000000000000       -2.0000000000000000     
                  555   1.0000000000000000       -2.0000000000000000     
                  560   1.0000000000000000       -2.0000000000000000     
                  565   1.0000000000000000       -2.0000000000000000     
