                    0   1.4648437500000000E-003   2.8320312500000000E-002
                    5   4.3945312500000000E-003 -0.18457031250000000     
                   10   2.4902343750000000E-002 -0.17871093750000000     
                   15   5.2734375000000000E-002 -0.16601562500000000     
                   20   4.0527343750000000E-002 -0.26171875000000000     
                   25   5.8593750000000000E-003 -0.20898437500000000     
                   30   6.3476562500000000E-003 -0.25097656250000000     
                   35   1.5625000000000000E-002 -0.19433593750000000     
                   40   1.4648437500000000E-003 -0.22070312500000000     
                   45   1.3183593750000000E-002 -0.17285156250000000     
                   50   1.3183593750000000E-002 -0.19531250000000000     
                   55   3.6132812500000000E-002 -0.18945312500000000     
                   60   3.6621093750000000E-002 -0.18066406250000000     
                   65   7.8125000000000000E-003 -0.14257812500000000     
                   70   3.1250000000000000E-002 -0.22070312500000000     
                   75   2.5878906250000000E-002 -0.22460937500000000     
                   80   3.0273437500000000E-002 -0.21777343750000000     
                   85   2.6367187500000000E-002 -0.20214843750000000     
                   90   4.8828125000000000E-003 -0.15527343750000000     
                   95   6.8359375000000000E-003 -0.19824218750000000     
                  100   1.9042968750000000E-002 -0.15234375000000000     
                  105   4.3945312500000000E-003 -0.20605468750000000     
                  110   3.4179687500000000E-002 -0.20605468750000000     
                  115   2.5878906250000000E-002 -0.20898437500000000     
                  120   6.0058593750000000E-002 -0.25097656250000000     
                  125   3.4179687500000000E-002 -0.19335937500000000     
                  130   4.6386718750000000E-002 -0.17871093750000000     
                  135   3.9062500000000000E-002 -0.24316406250000000     
                  140   2.5390625000000000E-002 -0.23437500000000000     
                  145   2.7343750000000000E-002 -0.24609375000000000     
                  150   2.4902343750000000E-002 -0.24707031250000000     
                  155   2.6367187500000000E-002 -0.22460937500000000     
                  160   1.9531250000000000E-002 -0.22167968750000000     
                  165   1.4648437500000000E-002 -0.18652343750000000     
                  170   1.6113281250000000E-002 -0.24609375000000000     
                  175   6.3964843750000000E-002 -0.18457031250000000     
                  180   5.7128906250000000E-002 -0.20019531250000000     
                  185   4.4921875000000000E-002 -0.21582031250000000     
                  190   4.3945312500000000E-003 -0.18652343750000000     
                  195   4.1503906250000000E-002 -0.21386718750000000     
                  200   7.8125000000000000E-003 -0.22460937500000000     
                  205   4.8828125000000000E-003 -0.19433593750000000     
                  210   4.1015625000000000E-002 -0.13964843750000000     
                  215   2.9296875000000000E-003 -0.15039062500000000     
                  220   3.3691406250000000E-002 -0.17871093750000000     
                  225   4.3945312500000000E-003 -0.15917968750000000     
                  230   3.3203125000000000E-002 -0.15527343750000000     
                  235   5.3710937500000000E-003 -0.19824218750000000     
                  240   9.7656250000000000E-004 -0.19335937500000000     
                  245   5.3710937500000000E-003 -0.14160156250000000     
                  250   2.9296875000000000E-003 -0.14941406250000000     
                  255   0.0000000000000000      -0.19335937500000000     
                  260   2.6855468750000000E-002 -0.17871093750000000     
                  265   1.8066406250000000E-002 -0.18847656250000000     
                  270   4.1503906250000000E-002 -0.15820312500000000     
                  275   3.2226562500000000E-002 -0.17285156250000000     
                  280   2.4414062500000000E-002 -0.16503906250000000     
                  285   1.0742187500000000E-002 -0.21582031250000000     
                  290   2.4902343750000000E-002 -0.17285156250000000     
                  295   6.3476562500000000E-003 -0.14941406250000000     
                  300   1.4648437500000000E-002 -0.14550781250000000     
                  305   1.1718750000000000E-002 -0.16894531250000000     
                  310   4.5898437500000000E-002 -0.16601562500000000     
                  315   8.7402343750000000E-002 -0.10253906250000000     
                  320   6.5917968750000000E-002 -0.23632812500000000     
                  325   1.3671875000000000E-002 -0.25097656250000000     
                  330   3.9062500000000000E-003 -0.20214843750000000     
                  335   1.2695312500000000E-002 -0.23339843750000000     
                  340   9.7656250000000000E-004 -0.21093750000000000     
                  345   1.1718750000000000E-002 -0.24414062500000000     
                  350   4.9316406250000000E-002 -0.21582031250000000     
                  355   1.7089843750000000E-002 -0.16503906250000000     
                  360   1.3183593750000000E-002 -0.12304687500000000     
                  365   1.6113281250000000E-002 -0.16210937500000000     
                  370   8.3007812500000000E-003 -0.19531250000000000     
                  375   8.3007812500000000E-003 -0.19238281250000000     
                  380   4.3945312500000000E-003 -0.22460937500000000     
                  385   3.9062500000000000E-003 -0.22363281250000000     
                  390   1.5625000000000000E-002 -0.17382812500000000     
                  395   1.9531250000000000E-003 -0.22460937500000000     
                  400   3.4179687500000000E-002 -0.19238281250000000     
                  405   1.1718750000000000E-002 -0.20019531250000000     
                  410   3.4179687500000000E-003 -0.21679687500000000     
                  415   1.3671875000000000E-002 -0.17675781250000000     
                  420   1.9531250000000000E-002 -0.20019531250000000     
                  425   4.3945312500000000E-002 -0.22070312500000000     
                  430   6.1035156250000000E-002 -0.19531250000000000     
                  435   4.2480468750000000E-002 -0.15429687500000000     
                  440   6.0058593750000000E-002 -0.20507812500000000     
                  445   1.9042968750000000E-002 -0.20703125000000000     
                  450   4.5410156250000000E-002 -0.24902343750000000     
                  455   4.2968750000000000E-002 -0.18164062500000000     
                  460   3.4179687500000000E-002 -0.19824218750000000     
                  465   2.5390625000000000E-002 -0.25292968750000000     
                  470   3.4179687500000000E-003 -0.15429687500000000     
                  475   3.9062500000000000E-003 -0.18066406250000000     
                  480   6.6894531250000000E-002 -0.18457031250000000     
                  485   4.7851562500000000E-002 -0.24511718750000000     
                  490   3.1738281250000000E-002 -0.20312500000000000     
                  495   2.0507812500000000E-002 -0.21582031250000000     
                  500   1.8554687500000000E-002 -0.20703125000000000     
                  505   1.3671875000000000E-002 -0.18066406250000000     
                  510   1.6601562500000000E-002 -0.20019531250000000     
                  515   5.5664062500000000E-002 -0.23242187500000000     
                  520   5.8593750000000000E-002 -0.16015625000000000     
                  525   5.1269531250000000E-002 -0.15625000000000000     
                  530   4.6875000000000000E-002 -0.16894531250000000     
                  535   1.8066406250000000E-002 -0.14843750000000000     
                  540   7.8125000000000000E-003 -0.16992187500000000     
                  545   2.7343750000000000E-002 -0.15429687500000000     
                  550   1.4648437500000000E-002 -0.18554687500000000     
                  555   2.9296875000000000E-002 -0.16699218750000000     
                  560   4.8828125000000000E-002 -0.23925781250000000     
                  565   1.9531250000000000E-003 -0.20410156250000000     
                  570   1.7578125000000000E-002 -0.17089843750000000     
                  575   2.0996093750000000E-002 -0.17089843750000000     
                  580   4.1992187500000000E-002 -0.16210937500000000     
                  585   4.2968750000000000E-002 -0.12304687500000000     
                  590   5.0292968750000000E-002 -0.20410156250000000     
                  595   3.3691406250000000E-002 -0.21875000000000000     
                  600   5.3710937500000000E-002 -0.21679687500000000     
                  605   2.5878906250000000E-002 -0.21777343750000000     
                  610   4.3945312500000000E-003 -0.16308593750000000     
                  615   1.9531250000000000E-003 -0.14550781250000000     
                  620   1.5625000000000000E-002 -0.19140625000000000     
                  625   4.8828125000000000E-002 -0.15136718750000000     
                  630   0.0000000000000000      -0.11816406250000000     
                  635   1.5136718750000000E-002 -0.20800781250000000     
                  640   1.6113281250000000E-002 -0.17089843750000000     
                  645   8.3007812500000000E-003 -0.15722656250000000     
                  650   2.0507812500000000E-002 -0.24414062500000000     
                  655   9.2773437500000000E-003 -0.24316406250000000     
                  660   4.8339843750000000E-002 -0.23632812500000000     
                  665   2.0019531250000000E-002 -0.20507812500000000     
                  670   1.6113281250000000E-002 -0.15234375000000000     
                  675   4.5410156250000000E-002 -0.20898437500000000     
                  680   3.8574218750000000E-002 -0.18066406250000000     
                  685   1.9531250000000000E-003 -0.24902343750000000     
                  690   7.3242187500000000E-003 -0.17968750000000000     
                  695   3.3203125000000000E-002 -0.23339843750000000     
                  700   5.3710937500000000E-003 -0.23828125000000000     
                  705   4.8828125000000000E-003 -0.19824218750000000     
                  710   8.7890625000000000E-003 -0.15917968750000000     
                  715   4.2480468750000000E-002 -0.18945312500000000     
                  720   2.4414062500000000E-002 -0.16308593750000000     
                  725   1.1230468750000000E-002 -0.20996093750000000     
                  730   4.3945312500000000E-003 -0.17187500000000000     
                  735   1.8554687500000000E-002 -0.17675781250000000     
                  740   1.6113281250000000E-002 -0.14355468750000000     
                  745   4.8828125000000000E-002 -0.20605468750000000     
                  750   3.7109375000000000E-002 -0.23437500000000000     
                  755   1.2207031250000000E-002 -0.21289062500000000     
                  760   4.6386718750000000E-002 -0.17773437500000000     
                  765   5.2246093750000000E-002 -0.10058593750000000     
                  770   5.0292968750000000E-002 -0.19726562500000000     
                  775   4.6386718750000000E-002 -0.29296875000000000     
                  780   1.8066406250000000E-002 -0.25000000000000000     
                  785   7.0312500000000000E-002 -0.21191406250000000     
                  790   8.3984375000000000E-002 -0.20898437500000000     
                  795   4.0039062500000000E-002 -0.17187500000000000     
                  800   4.3945312500000000E-002 -0.21777343750000000     
                  805   4.8339843750000000E-002 -0.18261718750000000     
                  810   7.8125000000000000E-003 -0.19238281250000000     
                  815   2.3437500000000000E-002 -0.17773437500000000     
                  820   9.7656250000000000E-004 -0.16210937500000000     
                  825   3.4179687500000000E-003 -0.19433593750000000     
                  830   9.7656250000000000E-003 -0.17578125000000000     
                  835   0.0000000000000000      -0.26464843750000000     
                  840   0.0000000000000000      -0.27246093750000000     
                  845   2.4414062500000000E-003 -0.26367187500000000     
                  850   2.8320312500000000E-002 -0.21191406250000000     
                  855   1.2695312500000000E-002 -0.22851562500000000     
                  860   2.5878906250000000E-002 -0.19726562500000000     
                  865   1.9042968750000000E-002 -0.18359375000000000     
                  870   2.3925781250000000E-002 -0.23828125000000000     
                  875   3.3203125000000000E-002 -0.20019531250000000     
                  880   3.3691406250000000E-002 -0.26660156250000000     
                  885   7.3242187500000000E-003 -0.16992187500000000     
                  890   7.3242187500000000E-003 -0.16503906250000000     
                  895   1.7578125000000000E-002 -0.10351562500000000     
                  900   6.8359375000000000E-003 -0.16015625000000000     
                  905   1.4648437500000000E-003 -0.16992187500000000     
                  910   2.0996093750000000E-002 -0.23632812500000000     
                  915   2.3437500000000000E-002 -0.19531250000000000     
                  920   2.4414062500000000E-002 -0.21191406250000000     
                  925   4.5410156250000000E-002 -0.22363281250000000     
                  930   4.8828125000000000E-003 -0.21484375000000000     
                  935   2.0019531250000000E-002 -0.15820312500000000     
                  940   5.9570312500000000E-002 -0.19824218750000000     
                  945   4.1503906250000000E-002 -0.18457031250000000     
                  950   2.6855468750000000E-002 -0.18457031250000000     
                  955   7.1289062500000000E-002 -0.15625000000000000     
                  960   6.1523437500000000E-002 -0.22363281250000000     
                  965   9.1308593750000000E-002 -0.22558593750000000     
                  970   7.9101562500000000E-002 -0.23632812500000000     
                  975   3.9550781250000000E-002 -0.25585937500000000     
                  980   1.2695312500000000E-002 -0.22656250000000000     
                  985   8.3007812500000000E-003 -0.18066406250000000     
                  990   8.7890625000000000E-003 -0.26464843750000000     
                  995   2.0507812500000000E-002 -0.14941406250000000     
                 1000   4.5898437500000000E-002 -0.18896484375000000     
